"pidlink","w5_rt","w4_rt","w5_tp","w4_tp","w5_age","more_rt","less_rt","less_tp","more_tp","emp","unemp","ret","sing","marr","sep","gender","edu"
297200002,4,5,4,5,46,1,0,1,0,1,0,0,0,1,0,1,6
297200003,5,1,5,5,26,0,1,0,0,0,0,0,0,1,0,0,6
297200005,1,1,5,5,22,0,0,0,0,0,0,0,0,0,0,0,6
297200009,3,5,5,5,33,1,0,0,0,0,0,0,0,1,0,0,12
297210003,4,1,4,5,39,0,1,1,0,0,0,0,0,1,0,1,6
297210006,4,5,5,5,46,1,0,0,0,0,0,0,0,1,0,0,6
297220001,3,2,4,5,49,0,1,1,0,0,0,0,0,1,0,0,6
297220003,1,5,5,5,27,1,0,0,0,0,0,0,0,1,0,1,6
297240002,1,5,1,5,48,1,0,1,0,1,0,0,0,0,0,1,6
297243102,5,4,5,4,27,0,1,0,1,1,0,0,0,1,0,1,12
297270001,5,5,5,5,42,0,0,0,0,0,0,0,0,1,0,0,6
297270002,5,5,5,5,43,0,0,0,0,1,0,0,0,1,0,1,6
297270003,1,5,5,5,24,1,0,0,0,0,0,0,0,0,0,0,9
297410001,5,4,5,5,59,0,1,0,0,0,0,1,0,1,0,0,12
297430001,3,3,2,4,48,0,0,1,0,0,0,0,0,1,0,0,12
297430002,4,1,5,5,39,0,1,0,0,1,0,0,0,1,0,1,6
297440001,5,1,5,5,54,0,1,0,0,0,0,0,0,1,0,0,6
297440002,4,5,5,5,41,1,0,0,0,0,0,0,0,1,0,1,12
297450002,5,5,5,5,55,0,0,0,0,0,0,0,1,0,0,1,6
297450003,5,1,4,5,35,0,1,1,0,0,0,0,0,0,1,0,12
297450004,5,5,5,5,31,0,0,0,0,0,0,0,0,1,0,1,12
297460001,5,5,5,2,61,0,0,0,1,0,0,0,0,1,0,0,6
297460002,5,5,5,2,46,0,0,0,1,0,0,0,0,1,0,1,6
297460004,5,5,5,2,23,0,0,0,1,1,0,0,0,1,0,1,9
297464101,2,4,5,5,33,1,0,0,0,0,0,0,0,1,0,0,9
297470001,3,5,5,5,54,1,0,0,0,0,0,0,1,0,0,0,9
297480002,1,0,4,5,72,0,1,1,0,0,0,0,1,0,0,1,6
297480003,5,1,5,5,39,0,1,0,0,0,0,0,0,1,0,0,6
297480004,5,5,4,5,38,0,0,1,0,0,0,0,0,1,0,1,6
297490002,5,5,5,2,35,0,0,0,1,0,0,0,0,1,0,0,6
297490003,5,5,5,5,33,0,0,0,0,1,0,0,0,1,0,1,6
297490004,3,5,1,5,30,1,0,1,0,0,0,0,0,1,0,1,6
297490009,5,5,5,5,32,0,0,0,0,1,0,0,0,1,0,1,6
297494201,1,1,5,5,33,0,0,0,0,0,0,0,0,1,0,0,9
298010003,3,5,5,5,44,1,0,0,0,0,0,0,0,1,0,0,6
298020001,5,5,5,5,71,0,0,0,0,0,0,1,0,1,0,0,6
298020006,3,3,4,5,25,0,0,1,0,1,0,0,0,0,0,0,12
298024101,4,5,5,5,34,1,0,0,0,0,0,0,0,1,0,0,12
298030003,5,5,5,2,56,0,0,0,1,0,0,0,0,1,0,1,6
298040003,3,5,4,5,27,1,0,1,0,0,0,0,0,1,0,1,6
298040005,1,5,1,5,34,1,0,1,0,0,0,0,0,1,0,0,6
298050001,1,5,5,5,46,1,0,0,0,0,0,0,0,1,0,0,6
298060005,5,5,5,5,50,0,0,0,0,0,0,0,0,1,0,1,6
298060007,1,5,5,5,51,1,0,0,0,0,0,0,0,1,0,0,6
298060009,1,5,1,5,42,1,0,1,0,0,0,0,0,1,0,0,6
298070001,5,5,1,5,46,0,0,1,0,0,0,0,0,1,0,0,6
298080004,2,5,5,5,42,1,0,0,0,0,0,0,0,1,0,1,6
298084101,4,5,3,5,34,1,0,1,0,0,0,0,0,1,0,0,6
298090002,5,5,5,5,46,0,0,0,0,0,0,0,0,1,0,1,6
298094103,2,5,4,5,34,1,0,1,0,0,0,0,0,1,0,0,16
298114101,1,5,5,5,34,1,0,0,0,0,0,0,0,1,0,0,6
298120001,5,5,5,5,54,0,0,0,0,0,0,0,0,1,0,0,6
298120002,1,5,5,5,49,1,0,0,0,1,0,0,0,1,0,1,6
298130001,4,1,5,5,45,0,1,0,0,0,0,0,0,1,0,0,6
298130002,5,5,4,5,38,0,0,1,0,0,0,0,0,1,0,1,6
298140001,5,3,5,4,46,0,1,0,1,0,0,0,0,1,0,0,12
298140005,2,5,5,5,39,1,0,0,0,1,0,0,0,1,0,1,9
298140007,3,5,3,5,70,1,0,1,0,1,0,0,0,1,0,1,6
298140009,4,5,5,5,34,1,0,0,0,0,0,0,0,0,0,0,9
298140010,2,1,5,5,32,0,1,0,0,0,0,0,0,1,0,1,12
298140014,4,4,5,5,42,0,0,0,0,0,0,0,0,1,0,0,6
298140015,2,5,1,5,38,1,0,1,0,0,0,0,0,1,0,1,12
298150005,2,3,2,4,39,1,0,1,0,0,0,0,0,1,0,0,16
298160001,5,5,4,5,47,0,0,1,0,0,0,0,0,1,0,0,9
298160002,1,5,4,5,38,1,0,1,0,1,0,0,0,1,0,1,6
298170002,5,1,5,5,56,0,1,0,0,0,0,0,0,1,0,1,6
298170004,4,1,5,1,31,0,1,0,1,0,0,0,0,0,0,0,12
298173101,5,5,5,5,44,0,0,0,0,0,0,0,0,1,0,0,16
298180001,1,5,5,5,52,1,0,0,0,0,0,0,0,1,0,0,6
298180002,1,5,5,5,49,1,0,0,0,0,0,0,0,1,0,1,9
298190001,5,5,5,5,75,0,0,0,0,0,0,0,0,1,0,0,6
298190002,5,5,5,5,68,0,0,0,0,1,0,0,0,1,0,1,9
298200005,1,5,5,5,22,1,0,0,0,1,0,0,0,0,0,0,9
298220002,4,5,5,5,74,1,0,0,0,0,0,0,0,1,0,1,6
298220004,4,5,2,2,39,1,0,0,0,1,0,0,0,1,0,1,12
298230002,5,5,1,5,59,0,0,1,0,0,0,0,1,0,0,1,6
298230003,5,1,2,2,36,0,1,0,0,0,0,0,0,0,0,0,6
298240004,5,5,5,5,33,0,0,0,0,0,0,0,0,1,0,1,6
298240005,5,5,5,5,44,0,0,0,0,0,0,0,0,1,0,1,6
298240007,4,5,1,5,31,1,0,1,0,0,0,0,0,1,0,0,6
298250001,5,5,5,5,64,0,0,0,0,0,0,0,0,1,0,0,6
298250002,1,5,5,5,54,1,0,0,0,0,0,0,0,1,0,1,6
298250003,5,5,1,5,32,0,0,1,0,0,0,0,0,1,0,1,12
298254001,3,5,5,2,37,1,0,0,1,0,0,0,0,1,0,0,6
298260001,2,5,5,5,69,1,0,0,0,0,0,1,0,1,0,0,6
298260002,3,5,1,5,64,1,0,1,0,0,0,0,0,1,0,1,6
298270001,5,5,5,5,58,0,0,0,0,0,0,0,0,1,0,0,6
298270002,5,5,5,5,57,0,0,0,0,0,0,0,0,1,0,1,6
298290003,1,5,4,4,31,1,0,0,0,0,0,0,0,1,0,0,12
298290004,2,5,2,5,29,1,0,1,0,1,0,0,0,1,0,1,12
298300002,4,3,5,4,45,0,1,0,1,0,0,0,0,1,0,1,6
299010002,3,1,4,3,48,0,1,0,1,0,0,0,0,1,0,1,6
299014201,1,1,5,5,41,0,0,0,0,0,0,0,0,1,0,0,12
299020003,2,1,4,3,41,0,1,0,1,0,0,0,0,1,0,0,9
299030001,5,5,5,5,62,0,0,0,0,0,0,0,0,1,0,0,6
299030006,5,5,5,4,27,0,0,0,1,0,0,0,0,0,0,1,12
299040001,4,1,5,3,62,0,1,0,1,0,0,0,0,0,0,0,15
299040004,2,1,5,5,37,0,1,0,0,0,0,0,0,1,0,0,12
299040005,5,5,3,5,26,0,0,1,0,1,0,0,0,0,0,0,16
299050002,5,5,1,5,66,0,0,1,0,0,0,0,1,0,0,1,6
299050004,1,3,3,4,36,1,0,1,0,0,0,0,0,1,0,0,9
299050005,1,5,5,5,34,1,0,0,0,0,0,0,0,1,0,0,12
299050006,3,4,4,5,32,1,0,1,0,0,0,0,0,0,0,0,16
299050007,4,5,5,5,27,1,0,0,0,0,0,0,0,1,0,0,16
299050008,4,5,3,5,24,1,0,1,0,1,0,0,0,0,0,1,12
299053202,5,5,5,5,35,0,0,0,0,0,0,0,0,1,0,1,6
299060002,2,1,4,5,76,0,1,1,0,0,0,1,0,0,0,1,6
299070007,1,5,3,5,41,1,0,1,0,0,0,0,0,1,0,1,9
299090001,5,5,5,5,52,0,0,0,0,0,0,0,1,0,0,0,6
299100003,5,5,4,4,56,0,0,0,0,0,0,0,1,0,0,1,6
299100004,4,1,5,5,44,0,1,0,0,0,0,0,0,1,0,1,9
299100005,4,5,5,5,42,1,0,0,0,0,0,0,0,0,0,0,9
299100006,2,1,5,5,37,0,1,0,0,0,0,0,0,1,0,0,9
299100007,3,5,5,5,31,1,0,0,0,0,0,0,0,1,0,0,12
299100008,4,1,3,5,31,0,1,1,0,0,0,0,0,0,0,0,12
299103101,1,1,5,5,56,0,0,0,0,0,0,0,0,1,0,0,9
299104102,4,5,5,5,34,1,0,0,0,1,0,0,0,1,0,1,12
299110001,5,5,5,5,72,0,0,0,0,0,0,1,0,1,0,0,6
299110002,4,5,5,2,61,1,0,0,1,0,0,0,0,1,0,1,6
299110005,3,5,5,5,28,1,0,0,0,0,0,0,0,1,0,1,6
299110007,5,5,5,5,36,0,0,0,0,0,0,0,0,1,0,0,6
299120001,4,5,4,5,57,1,0,1,0,0,0,0,0,0,0,1,6
299120004,3,5,5,4,28,1,0,0,1,0,0,0,0,1,0,1,16
299150003,5,5,1,5,30,0,0,1,0,1,0,0,0,1,0,1,9
299150004,4,5,4,4,31,1,0,0,0,0,0,0,0,0,0,0,9
299153103,1,4,5,5,35,1,0,0,0,0,0,0,0,1,0,0,6
299154104,5,5,3,5,27,0,0,1,0,0,0,0,0,0,1,1,6
299160001,2,4,5,3,56,1,0,0,1,0,0,0,0,1,0,0,6
299160003,5,5,5,5,35,0,0,0,0,1,0,0,0,1,0,1,9
299162103,3,5,5,5,42,1,0,0,0,0,0,0,0,1,0,0,12
299180002,4,5,5,5,38,1,0,0,0,0,0,0,0,1,0,1,6
299190002,1,1,2,5,77,0,0,1,0,0,0,0,1,0,0,1,6
299200004,5,1,2,5,58,0,1,1,0,0,0,0,1,0,0,1,6
299210001,1,5,5,5,68,1,0,0,0,0,0,0,1,0,0,1,6
299220001,1,1,5,5,50,0,0,0,0,0,0,0,0,1,0,0,6
299220002,5,1,5,5,42,0,1,0,0,0,0,0,0,1,0,1,9
299220003,4,5,2,5,23,1,0,1,0,1,0,0,0,0,0,1,16
299230003,2,5,2,5,38,1,0,1,0,0,0,0,0,1,0,1,6
299230005,2,4,2,5,42,1,0,1,0,0,0,0,0,1,0,0,6
299230009,1,1,5,1,47,0,0,0,1,0,0,0,0,1,0,0,6
299232202,5,5,5,4,34,0,0,0,1,0,0,0,0,1,0,1,9
299240001,1,5,5,5,61,1,0,0,0,0,0,0,0,1,0,0,6
299240002,5,5,5,5,59,0,0,0,0,0,0,0,0,1,0,1,6
299240004,2,5,5,5,32,1,0,0,0,0,0,0,0,1,0,0,12
299244201,1,5,5,5,35,1,0,0,0,0,0,0,0,1,0,0,16
299250001,1,5,5,5,52,1,0,0,0,0,0,0,0,1,0,0,6
299250002,5,5,5,5,41,0,0,0,0,0,0,0,0,1,0,1,6
299250003,1,5,5,5,28,1,0,0,0,0,0,0,0,1,0,1,12
299250004,5,5,5,5,22,0,0,0,0,1,0,0,0,0,0,0,12
299260001,1,5,5,4,55,1,0,0,1,0,0,0,0,0,0,0,6
299260003,5,5,5,5,28,0,0,0,0,0,0,0,0,1,0,1,12
299264101,1,5,4,5,36,1,0,1,0,0,0,0,0,1,0,0,6
299280002,1,5,1,5,53,1,0,1,0,0,0,0,1,0,0,1,6
299280003,4,4,5,5,30,0,0,0,0,0,0,0,0,0,0,0,6
299290001,5,1,2,5,56,0,1,1,0,0,0,0,0,1,0,0,6
299290002,4,1,4,5,51,0,1,1,0,0,0,0,0,1,0,1,6
299290003,5,5,5,5,37,0,0,0,0,0,0,0,0,1,0,1,9
299293101,5,5,3,5,39,0,0,1,0,0,0,0,0,1,0,0,9
299300002,1,1,5,2,56,0,0,0,1,0,0,1,0,1,0,1,6
299300003,1,5,5,2,33,1,0,0,1,0,0,0,0,1,0,0,9
299300004,5,5,5,5,25,0,0,0,0,0,0,0,0,1,0,1,9
299301102,3,5,5,5,30,1,0,0,0,0,0,0,0,1,0,1,12
299304101,5,5,5,5,28,0,0,0,0,0,0,0,0,1,0,0,6
300010002,1,5,2,5,71,1,0,1,0,0,0,1,0,0,0,1,6
300010007,5,1,5,5,42,0,1,0,0,0,0,0,0,1,0,0,12
300020001,1,5,5,5,65,1,0,0,0,0,0,0,0,1,0,0,6
300020004,2,5,4,5,40,1,0,1,0,0,0,0,0,1,0,1,16
300020006,1,5,3,5,33,1,0,1,0,0,0,0,0,0,0,0,12
300024201,5,5,5,4,44,0,0,0,1,0,0,0,0,1,0,0,12
300024302,3,5,4,5,30,1,0,1,0,0,0,0,0,1,0,1,15
300060004,4,5,4,2,38,1,0,0,1,0,0,0,0,1,0,0,12
300060007,5,5,5,5,45,0,0,0,0,0,0,0,0,1,0,1,12
300064102,4,5,5,5,33,1,0,0,0,0,0,0,0,1,0,1,16
300070001,2,5,5,5,45,1,0,0,0,0,0,0,0,1,0,0,9
300070002,1,3,5,3,40,1,0,0,1,0,0,0,0,1,0,1,6
300070005,5,5,5,5,42,0,0,0,0,0,0,0,0,1,0,1,12
300070006,5,5,5,5,50,0,0,0,0,0,0,0,0,1,0,0,12
300080001,4,1,5,1,50,0,1,0,1,0,0,0,0,1,0,0,6
300080002,5,4,5,5,41,0,1,0,0,0,0,0,0,1,0,1,6
300080004,5,4,4,5,73,0,1,1,0,0,0,0,0,1,0,0,6
300090003,5,4,5,5,29,0,1,0,0,0,0,0,0,0,0,0,6
300100001,4,5,5,4,54,1,0,0,1,0,0,0,0,1,0,0,16
300100003,5,1,2,1,25,0,1,0,1,1,0,0,0,0,0,0,16
300104102,2,5,5,5,39,1,0,0,0,0,0,0,0,1,0,1,16
300110001,5,4,1,5,65,0,1,1,0,0,0,1,0,1,0,0,12
300110005,4,5,5,2,25,1,0,0,1,1,0,0,0,0,0,1,15
300130004,4,4,3,4,35,0,0,1,0,0,0,0,0,0,0,0,16
300130007,2,1,5,5,36,0,1,0,0,1,0,0,1,0,0,1,9
300140001,1,1,5,5,59,0,0,0,0,0,0,1,0,1,0,0,6
300140005,1,1,4,5,38,0,0,1,0,0,0,0,0,1,0,0,12
300143102,5,1,2,2,36,0,1,0,0,0,0,0,0,1,0,1,12
300150001,5,5,5,5,70,0,0,0,0,0,0,0,1,0,0,0,9
300150004,4,5,5,5,40,1,0,0,0,0,0,0,0,1,0,0,9
300150005,5,5,5,5,30,0,0,0,0,0,0,0,0,1,0,1,6
300160002,5,5,5,5,35,0,0,0,0,1,0,0,0,1,0,1,6
300160003,5,1,1,5,33,0,1,1,0,0,0,0,0,1,0,1,6
300160005,1,2,4,5,38,1,0,1,0,0,0,0,0,1,0,1,9
300160008,5,5,4,5,31,0,0,1,0,0,0,0,0,1,0,0,9
300161101,4,1,5,5,39,0,1,0,0,0,0,0,0,1,0,0,6
300170001,4,4,5,4,60,0,0,0,1,0,0,0,0,1,0,0,6
300170002,4,5,1,5,51,1,0,1,0,0,0,0,0,1,0,1,6
300170004,5,4,2,5,30,0,1,1,0,0,0,0,0,0,0,1,15
300170008,5,4,5,5,35,0,1,0,0,0,0,0,0,1,0,0,12
300200006,2,4,5,5,37,1,0,0,0,0,0,0,0,1,0,0,16
301010001,2,1,5,5,41,0,1,0,0,0,0,0,0,1,0,0,12
301010002,4,5,5,5,37,1,0,0,0,0,0,0,0,1,0,1,6
301020001,5,4,5,5,59,0,1,0,0,0,0,0,0,1,0,0,6
301020002,5,1,5,2,51,0,1,0,1,0,0,0,0,1,0,1,6
301020003,5,4,4,4,36,0,1,0,0,0,0,0,0,1,0,0,12
301024102,5,4,5,4,31,0,1,0,1,0,0,0,0,1,0,1,6
301030003,4,4,5,5,31,0,0,0,0,0,0,0,0,1,0,0,9
301040003,5,5,5,5,30,0,0,0,0,0,0,0,0,0,0,0,16
301040004,3,2,2,4,22,0,1,1,0,1,0,0,0,0,0,1,9
301050001,2,4,5,5,44,1,0,0,0,0,0,0,0,1,0,0,6
301070001,5,2,5,4,40,0,1,0,1,0,0,0,0,1,0,0,6
301070002,4,4,4,5,37,0,0,1,0,1,0,0,0,1,0,1,6
301080001,4,4,3,5,52,0,0,1,0,0,0,0,0,1,0,0,12
301080002,5,5,5,5,42,0,0,0,0,0,0,0,0,1,0,1,6
301080003,5,4,2,2,25,0,1,0,0,0,0,0,0,0,0,0,12
301090001,4,5,5,5,47,1,0,0,0,0,0,0,0,1,0,0,16
301100001,5,5,5,5,65,0,0,0,0,0,0,0,0,1,0,0,6
301100002,5,5,5,5,55,0,0,0,0,0,0,0,0,1,0,1,6
301100003,1,5,5,5,40,1,0,0,0,0,0,0,0,1,0,0,6
301100004,1,3,3,5,33,1,0,1,0,1,0,0,0,0,0,0,16
301103102,4,4,5,5,33,0,0,0,0,0,0,0,0,1,0,1,9
301110002,5,5,5,5,52,0,0,0,0,0,0,0,1,0,0,1,6
301110004,5,5,4,5,30,0,0,1,0,0,0,0,0,0,0,0,12
301120003,5,5,4,5,37,0,0,1,0,0,0,0,0,1,0,0,12
301120005,3,4,3,4,30,1,0,1,0,0,0,0,0,1,0,1,9
301130001,4,5,3,5,46,1,0,1,0,0,0,0,0,1,0,0,9
301130002,3,5,4,2,40,1,0,0,1,0,0,0,0,1,0,1,9
301140002,5,4,5,5,48,0,1,0,0,0,0,0,0,0,0,1,6
301140005,5,5,5,4,24,0,0,0,1,1,0,0,0,0,0,0,15
301160001,5,5,5,5,46,0,0,0,0,0,0,0,0,1,0,0,6
301160002,5,5,5,5,39,0,0,0,0,1,0,0,0,1,0,1,6
301160003,2,5,3,5,23,1,0,1,0,1,0,0,0,0,0,0,12
301170002,5,5,5,5,39,0,0,0,0,0,0,0,0,1,0,1,6
301170007,2,2,3,2,36,0,0,0,1,0,0,0,0,1,0,0,6
301174102,1,1,2,2,37,0,0,0,0,0,0,0,0,1,0,1,6
301180001,5,5,5,5,60,0,0,0,0,0,0,0,1,0,0,0,6
301180003,5,5,1,5,43,0,0,1,0,0,0,0,0,1,0,0,6
301180004,5,5,5,5,34,0,0,0,0,1,0,0,0,1,0,1,9
301181106,5,4,3,4,47,0,1,1,0,0,0,0,0,1,0,0,12
301182102,3,5,5,5,40,1,0,0,0,1,0,0,0,1,0,1,6
301220002,5,1,5,5,60,0,1,0,0,0,0,0,0,1,0,1,6
301220004,3,4,5,4,34,1,0,0,1,0,0,0,0,1,0,1,9
301221101,2,4,2,2,41,1,0,0,0,0,0,0,0,1,0,0,6
301230001,2,5,3,5,55,1,0,1,0,0,0,0,0,1,0,0,6
301230003,4,5,3,5,32,1,0,1,0,0,0,0,0,0,0,0,16
301230005,2,1,4,2,26,0,1,0,1,0,0,0,0,1,0,1,9
301234101,2,5,5,5,32,1,0,0,0,0,0,0,0,1,0,0,9
301240001,5,4,5,4,49,0,1,0,1,0,0,0,0,1,0,0,6
301250002,3,1,3,2,54,0,1,0,1,0,0,0,1,0,0,1,6
301250003,4,1,4,5,35,0,1,1,0,0,0,0,0,1,0,1,16
301250005,4,5,2,2,30,1,0,0,0,0,0,0,0,0,0,1,16
301251102,3,2,2,2,34,0,1,0,0,0,0,0,0,1,0,0,16
301280001,5,1,4,2,54,0,1,0,1,0,0,0,0,1,0,0,6
301280002,4,1,5,5,46,0,1,0,0,0,0,0,0,1,0,1,6
301280004,1,5,5,4,27,1,0,0,1,1,0,0,0,0,0,0,15
301283102,5,1,4,5,26,0,1,1,0,0,0,0,0,1,0,1,9
301290001,1,5,5,5,49,1,0,0,0,0,0,0,0,1,0,0,6
301290003,3,5,2,5,23,1,0,1,0,0,0,0,0,0,0,1,16
301300004,4,4,5,5,27,0,0,0,0,1,0,0,0,1,0,1,6
301300011,3,1,3,5,27,0,1,1,0,0,0,0,0,1,0,1,12
301304201,5,5,1,5,37,0,0,1,0,0,0,0,0,1,0,0,6
302010001,3,5,5,5,55,1,0,0,0,0,0,0,0,1,0,0,6
302010002,1,4,5,5,53,1,0,0,0,0,0,0,0,1,0,1,6
302010003,4,4,5,5,38,0,0,0,0,0,0,0,0,1,0,0,6
302010007,5,4,5,5,27,0,1,0,0,1,0,0,0,0,0,1,16
302014104,2,4,5,2,34,1,0,0,1,0,0,0,0,1,0,1,15
302020004,3,5,5,5,37,1,0,0,0,0,0,0,0,1,0,0,9
302020006,5,5,2,5,31,0,0,1,0,0,0,0,0,1,0,1,9
302030002,1,1,1,5,47,0,0,1,0,0,0,0,0,0,0,1,6
302030003,5,0,2,3,33,0,1,1,0,0,0,0,0,1,0,0,6
302040001,2,4,5,5,47,1,0,0,0,0,0,0,0,1,0,0,6
302040002,1,5,2,5,47,1,0,1,0,0,0,0,0,1,0,1,6
302040003,5,1,5,5,28,0,1,0,0,0,0,0,0,1,0,0,12
302040010,4,5,4,5,23,1,0,1,0,0,0,0,0,1,0,1,9
302070002,1,2,2,5,62,1,0,1,0,0,0,0,1,0,0,1,6
302070003,4,5,5,5,26,1,0,0,0,0,0,0,0,1,0,1,12
302074101,1,5,5,5,27,1,0,0,0,0,0,0,0,1,0,0,6
302090001,3,5,5,5,58,1,0,0,0,0,0,0,0,1,0,0,6
302090002,2,5,2,5,54,1,0,1,0,0,0,0,0,1,0,1,6
302100001,2,5,5,5,54,1,0,0,0,0,0,0,0,1,0,0,6
302100002,1,5,2,5,47,1,0,1,0,0,0,0,0,1,0,1,6
302100003,4,5,5,5,31,1,0,0,0,0,0,0,0,0,0,1,16
302100006,2,4,4,5,27,1,0,1,0,0,0,0,0,1,0,0,9
302110001,5,5,1,5,50,0,0,1,0,0,0,0,0,1,0,0,6
302110002,4,1,4,5,40,0,1,1,0,0,0,0,0,1,0,1,6
302120001,5,5,5,5,55,0,0,0,0,0,0,0,0,1,0,0,6
302120004,5,5,5,5,24,0,0,0,0,0,0,0,0,0,0,0,9
302122101,3,5,2,5,40,1,0,1,0,0,0,0,0,1,0,0,12
302140001,3,5,5,5,56,1,0,0,0,0,0,0,0,1,0,0,6
302140004,5,5,5,5,35,0,0,0,0,0,0,0,0,1,0,0,6
302140006,1,5,5,5,27,1,0,0,0,0,0,0,0,0,0,0,12
302142104,3,4,5,5,32,1,0,0,0,1,0,0,0,1,0,1,6
302150002,5,5,1,5,54,0,0,1,0,0,0,0,0,0,0,1,6
302150004,5,5,2,5,31,0,0,1,0,1,0,0,0,1,0,1,12
302150006,1,5,5,5,36,1,0,0,0,0,0,0,0,1,0,0,16
302160001,5,5,5,5,46,0,0,0,0,0,0,0,0,1,0,0,6
302160002,5,5,5,5,44,0,0,0,0,0,0,0,0,1,0,1,6
302170001,5,5,5,5,58,0,0,0,0,0,0,0,0,1,0,0,6
302170002,2,1,2,5,54,0,1,1,0,0,0,0,0,1,0,1,6
302180001,1,5,5,5,55,1,0,0,0,0,0,0,0,1,0,0,6
302180002,1,5,5,5,43,1,0,0,0,0,0,0,0,1,0,1,6
302180003,5,5,5,5,25,0,0,0,0,0,0,0,0,1,0,0,12
302180004,3,5,1,5,22,1,0,1,0,1,0,0,0,0,0,0,9
302180006,3,5,4,5,26,1,0,1,0,1,0,0,0,1,0,1,12
302190001,5,1,1,5,64,0,1,1,0,0,0,0,0,1,0,0,6
302190002,4,1,5,5,62,0,1,0,0,0,0,0,0,1,0,1,6
302190004,3,1,3,1,31,0,1,0,1,0,0,0,0,1,0,0,9
302200002,4,5,4,3,41,1,0,0,1,0,0,0,0,1,0,1,6
302210001,1,5,5,5,42,1,0,0,0,0,0,0,0,1,0,0,12
302210004,1,5,1,5,61,1,0,1,0,0,0,0,1,0,0,1,6
302220001,3,1,5,5,48,0,1,0,0,0,0,0,0,1,0,0,12
302220002,5,5,2,5,40,0,0,1,0,0,0,0,0,1,0,1,9
302220005,4,5,4,5,57,1,0,1,0,0,0,0,0,0,0,1,6
302220006,4,5,5,5,37,1,0,0,0,0,0,0,0,1,0,1,6
302230001,5,5,5,5,62,0,0,0,0,0,0,0,0,1,0,0,6
302230002,3,1,4,3,53,0,1,0,1,0,0,0,0,1,0,1,6
302230005,5,5,5,5,29,0,0,0,0,0,0,0,0,1,0,0,12
302230006,3,5,4,5,27,1,0,1,0,0,0,0,0,0,0,1,6
302230007,2,4,5,5,22,1,0,0,0,1,0,0,0,0,0,1,12
302234102,5,5,5,5,27,0,0,0,0,0,0,0,0,1,0,1,16
302250002,4,5,5,5,57,1,0,0,0,0,0,0,1,0,0,1,6
302250003,4,5,5,5,39,1,0,0,0,0,0,0,0,1,0,0,6
302250004,1,5,5,2,27,1,0,0,1,0,0,0,0,1,0,0,9
302250008,2,5,5,5,33,1,0,0,0,0,0,0,0,1,0,1,6
302254104,5,5,5,5,29,0,0,0,0,0,0,0,0,1,0,1,6
302260002,4,1,2,2,51,0,1,0,0,0,0,1,1,0,0,1,6
302260004,5,5,5,5,29,0,0,0,0,0,0,0,0,0,0,1,6
302260005,2,5,5,5,22,1,0,0,0,0,0,0,0,0,0,0,12
302270001,4,4,2,5,54,0,0,1,0,0,0,0,0,1,0,0,16
302270002,2,5,5,5,46,1,0,0,0,0,0,0,0,1,0,1,12
302280004,5,4,5,5,26,0,1,0,0,0,0,0,0,0,0,0,6
302280005,1,4,5,5,24,1,0,0,0,0,0,0,0,0,0,0,12
302290003,4,4,5,5,48,0,0,0,0,0,0,0,1,0,0,1,6
302300001,1,4,2,5,52,1,0,1,0,0,0,0,0,1,0,0,16
302300002,5,5,4,5,46,0,0,1,0,1,0,0,0,1,0,1,12
303010001,2,5,2,5,47,1,0,1,0,0,0,0,0,1,0,0,12
303010002,1,5,3,4,45,1,0,1,0,0,0,0,0,1,0,1,16
303030003,1,5,5,4,56,1,0,0,1,0,0,1,0,0,0,1,6
303030004,5,3,5,3,48,0,1,0,1,0,0,0,0,1,0,1,12
303030005,1,4,5,4,21,1,0,0,1,1,0,0,0,0,0,1,16
303060001,1,5,1,2,67,1,0,1,0,0,0,1,0,0,1,0,15
303060003,3,4,5,4,49,1,0,0,1,0,0,0,0,1,0,1,15
303060004,5,4,5,5,57,0,1,0,0,0,0,1,0,1,0,0,16
303060007,1,4,4,2,35,1,0,0,1,0,0,0,0,1,0,1,16
303060009,5,4,2,4,31,0,1,1,0,0,0,0,0,1,0,0,12
303060010,3,5,2,2,24,1,0,0,0,1,0,0,0,0,0,1,16
303063202,2,1,5,3,41,0,1,0,1,0,0,0,0,1,0,0,12
303063302,5,2,5,5,27,0,1,0,0,1,0,0,0,1,0,1,6
303070002,5,5,5,5,67,0,0,0,0,0,0,0,0,0,0,1,6
303070003,2,2,1,2,48,0,0,1,0,0,0,0,0,1,0,0,12
303080001,4,5,5,5,46,1,0,0,0,0,0,0,0,1,0,0,12
303080002,5,5,5,5,47,0,0,0,0,0,0,0,0,1,0,1,16
303090002,1,5,5,5,62,1,0,0,0,0,0,0,0,0,0,1,6
303090004,5,5,5,2,38,0,0,0,1,0,0,0,0,0,0,0,12
303090005,5,5,5,5,34,0,0,0,0,0,0,0,0,0,0,1,12
303094101,1,1,2,5,42,0,0,1,0,0,0,0,0,1,0,0,6
303100004,4,4,4,5,44,0,0,1,0,0,0,0,0,1,0,0,15
303103102,5,5,2,5,33,0,0,1,0,0,0,0,0,1,0,1,9
303110002,5,5,5,4,51,0,0,0,1,0,0,0,1,0,0,1,6
303110003,4,5,5,5,38,1,0,0,0,0,0,0,0,1,0,0,9
303110004,3,1,5,5,34,0,1,0,0,0,0,0,0,1,0,0,9
303110005,5,5,4,5,32,0,0,1,0,1,0,0,0,0,0,0,9
